,PF00042.28,PF00115.25,PF00116.26,PF00296.26,PF00510.24,PF00916.26,PF01521.26,PF03063.25,PF05425.18,PF10371.14,PF13597.11,PF16870.10,PF17773.7,PF17910.6,PF02579.22,PF01152.27,PF08530.16,PF01871.22,PF02906.19,PF05721.19,Oxygen2
4514,0,1,1,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0
4515,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0
4516,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4517,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4518,0,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1
4519,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4520,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4521,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4522,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4523,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1
4524,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
4525,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4526,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0
4527,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1
4528,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4529,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4530,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
4531,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0
4532,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4533,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
4534,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4535,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4536,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
4537,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4538,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
4539,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0
4540,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4541,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1
4542,0,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0
4543,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
4544,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1
4545,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4546,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4547,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4548,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4549,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,0
4550,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1
4551,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0
4552,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
4553,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4554,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4555,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4556,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0
4557,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4558,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4559,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4560,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
4561,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1
4562,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1
4563,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4564,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4565,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4566,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0
4567,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4568,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1
4569,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,0,0,1,0
4570,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4571,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4572,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
4573,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4574,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4575,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
4576,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0
4577,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4578,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4579,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0
4580,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4581,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4582,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
4583,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4584,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
4585,0,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0
4586,0,1,1,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,1,0
4587,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4588,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4589,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4590,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4591,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4592,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
4593,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4594,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4595,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
4596,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
4597,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4598,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4599,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4600,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1
4601,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4602,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0
4603,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
4604,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
4605,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4606,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4607,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4608,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4609,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,0
4610,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
4611,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4612,0,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,0
4613,0,1,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
4614,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
4615,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4616,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,0
4617,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
4618,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0
4619,0,1,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0
4620,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1
4621,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4622,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4623,1,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0
4624,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0
4625,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4626,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
4628,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0
4629,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
4630,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4631,1,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4632,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1
4633,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4634,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,1
4635,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
4636,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4637,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4638,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4639,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4640,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
4641,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4642,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4643,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
4644,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4645,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4646,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4647,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1
4648,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
4649,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4650,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4651,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
4652,1,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0
4653,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4654,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4655,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4656,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4657,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4658,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4659,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,0,0,1,0
4660,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4661,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4662,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
4663,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4664,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
4665,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4666,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4667,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4668,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,1,0
4669,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4670,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
4671,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4672,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4673,0,0,0,1,0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,1
4674,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0
4675,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1
4676,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4677,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4678,0,1,1,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1
4679,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4680,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1
4681,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4682,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4683,1,1,1,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0
4684,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
4685,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
4686,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
4687,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1
4688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
4689,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4690,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1
4691,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4692,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1
4693,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4694,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4695,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4696,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
4697,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4698,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4699,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4700,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,1
4701,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4702,1,1,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,0,1,0,1
4703,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4704,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4705,0,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4706,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
4707,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
4708,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4709,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1
4710,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0
4711,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4712,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4713,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4714,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4715,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4716,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4717,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1
4718,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
4719,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4720,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
4721,1,1,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1
4722,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,1
4723,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
4724,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0
4725,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4726,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0
4727,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
4728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0
4729,0,1,0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,1,0
4730,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4731,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4732,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4733,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4734,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,1,0,0,1,0
4735,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4736,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4737,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1
4738,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,1,0
4739,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0
4740,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4741,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1
4742,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4743,0,1,1,1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4744,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
4745,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4746,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4747,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
4748,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1
4749,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0
4750,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4751,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4752,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0
4753,0,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,1
4754,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
4755,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4756,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4757,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0
4758,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4759,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4760,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4761,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,1,0,0,0
4762,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4763,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4764,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0
4765,0,1,1,0,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0
4766,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4767,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
4768,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4769,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4770,0,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4771,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1
4772,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0
4773,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0
4774,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4775,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0
4776,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1
4777,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4778,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4779,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0
4780,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0
4781,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4782,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4783,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1
4784,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,1
4785,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0
4786,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4787,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4788,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
4789,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4790,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4791,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0
4792,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0
4793,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0
4794,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4795,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4796,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
4797,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
4798,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,0,0,1,0
4799,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0
4800,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0
4801,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4802,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4803,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0
4804,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4805,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
4806,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4807,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
4808,0,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0
4809,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4810,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4811,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
4812,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4813,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
4814,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1
4815,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0
4816,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0
4817,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,0,0,1,0
4818,0,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0
4819,0,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
4820,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0
